name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url
Twin Inn,0x535a5df360acfded:0xbb4debd3315bef16,45.5402996,-112.3305687,Hotel,4.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x535a5df360acfded:0xbb4debd3315bef16?authuser=-1&hl=en&gl=us
Okolona Motel,0x888732f13fe8e53b:0x7027d165940b479d,33.9996314,-88.7559952,Hotel,2.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888732f13fe8e53b:0x7027d165940b479d?authuser=-1&hl=en&gl=us
Times Square Towers,0x89c258ffcaad98a9:0x2c9c3733efc6ef43,40.755883399999995,-73.9800775,Hotel,4.2,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258ffcaad98a9:0x2c9c3733efc6ef43?authuser=-1&hl=en&gl=us
Penny's Paradise on 30A,0x8893e3b3217a4c49:0x7774627f50ef8c1f,30.3497581,-86.2146171,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8893e3b3217a4c49:0x7774627f50ef8c1f?authuser=-1&hl=en&gl=us
Inns of the Corps Mountain View,0x80dac7699b7c3bfd:0x3817b5269d796cd5,34.2161293,-116.0457229,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dac7699b7c3bfd:0x3817b5269d796cd5?authuser=-1&hl=en&gl=us
Window Rock Cabin,0x534ff930dc7f771d:0xd2790154bc49198c,45.4623473,-110.9584285,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x534ff930dc7f771d:0xd2790154bc49198c?authuser=-1&hl=en&gl=us
AC Art & Mirrors,0x89c2f7975db54f5d:0x19b05abeaf88e611,40.8279402,-74.011248,Hotel supply store,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f7975db54f5d:0x19b05abeaf88e611?authuser=-1&hl=en&gl=us
Knights Inn Pulaski,0x89d83535ea1c89e9:0x60969af715844b03,43.553506999999996,-76.11120199999999,Hotel,2.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d83535ea1c89e9:0x60969af715844b03?authuser=-1&hl=en&gl=us
Backwater Cabins At Thomas Mill Creek,0x888d5b1e54f0a1b9:0x9934dfffc9f2c40a,31.693931499999998,-85.1511764,Hotel,4.7,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888d5b1e54f0a1b9:0x9934dfffc9f2c40a?authuser=-1&hl=en&gl=us
Prospector's Bend - Two Bedroom Home with Hot Tub,0x549abd9a4c77e407:0x862bb7a229c75bc0,47.839439999999996,-121.65429999999999,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549abd9a4c77e407:0x862bb7a229c75bc0?authuser=-1&hl=en&gl=us
Cadiz Inn,0x8836895bac2330b7:0x41fc2812d66b8990,40.2903898,-80.99811439999999,Hotel,4.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8836895bac2330b7:0x41fc2812d66b8990?authuser=-1&hl=en&gl=us
Barb's Bed & Breakfast,0x5484527366ca634f:0x79ed4c12a6f3cbae,48.9295502,-122.0779099,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5484527366ca634f:0x79ed4c12a6f3cbae?authuser=-1&hl=en&gl=us
Bluebird Lane Quilting and Crafting Retreat,0x87b69b642ab4f7e3:0xb88d3218865c3afe,35.864627899999995,-95.9251906,Hotel,4.7,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b69b642ab4f7e3:0xb88d3218865c3afe?authuser=-1&hl=en&gl=us
Martha's Place Hotel,0x86dc2076019c593b:0x21eb1c0d496e4c9b,31.829700499999998,-107.6389712,Hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86dc2076019c593b:0x21eb1c0d496e4c9b?authuser=-1&hl=en&gl=us
Vintage Hotels,0x54c57a368b7e2fa3:0x630b06fd07274168,42.431064899999996,-123.332478,Hotel,4.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c57a368b7e2fa3:0x630b06fd07274168?authuser=-1&hl=en&gl=us
The Mansion on Royal,0x8620a6231ab15555:0x82e35aa8998eecf3,29.9646251,-90.0531302,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8620a6231ab15555:0x82e35aa8998eecf3?authuser=-1&hl=en&gl=us
3615 S Limit Ave Sedalia Mo 65301,0x87c3875def56fcb1:0x80e7962ddb7771cb,38.6793707,-93.2511162,Hotel,3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c3875def56fcb1:0x80e7962ddb7771cb?authuser=-1&hl=en&gl=us
Hyatt GB Pkwy,0x864c1c415234245b:0xe2e7b4b892eef7d,32.9611012,-96.6395106,Hotel,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c1c415234245b:0xe2e7b4b892eef7d?authuser=-1&hl=en&gl=us
"Lake House 4 Bedroom 3 Bath, Vacation Rental",0x87c93af3a4007335:0x5cf266f2de23943b,36.335703699999996,-93.9291616,Resort hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c93af3a4007335:0x5cf266f2de23943b?authuser=-1&hl=en&gl=us
Downtown Asheville Loft at 51 College Vacation Rental Condo,0x8859f357071975ed:0xd1e998c0f4dd4df,35.595133,-82.55331199999999,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859f357071975ed:0xd1e998c0f4dd4df?authuser=-1&hl=en&gl=us
Blueberry Hill Cottage,0x87d2031d46159b63:0xc8abdbb7629f9bf9,35.8691168,-92.3029583,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d2031d46159b63:0xc8abdbb7629f9bf9?authuser=-1&hl=en&gl=us
Days Inn Sikeston,0x887845d684345781:0xe7a14594c2fc40a9,36.8572601,-89.58151629999999,Hotel,2.6,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887845d684345781:0xe7a14594c2fc40a9?authuser=-1&hl=en&gl=us
Bldg 89,0x89b08a451b6fabc7:0x296f7fccafeafdd4,37.2622749,-76.7662386,Hotel,3.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b08a451b6fabc7:0x296f7fccafeafdd4?authuser=-1&hl=en&gl=us
Driftwood Beach Cottage,0x89bf55f7bfdd6a97:0xd83f87e22c7c7116,38.9396883,-74.92765899999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89bf55f7bfdd6a97:0xd83f87e22c7c7116?authuser=-1&hl=en&gl=us
Highlands House Bed & Breakfast,0x8893e25aae20de4f:0xea4565740c047f81,30.346722399999997,-86.2266085,Hotel,4.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8893e25aae20de4f:0xea4565740c047f81?authuser=-1&hl=en&gl=us
Trump HOTEL Beach Resort,0x88d9ad92cd1b88ed:0xbd00e490ae700aa3,25.943195,-80.12075209999999,Hotel,4.4,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ad92cd1b88ed:0xbd00e490ae700aa3?authuser=-1&hl=en&gl=us
Danville Royal Lodge,0x8852b333d40133f1:0x6f651ebb656695fc,36.593382,-79.38643689999999,Resort hotel,4.2,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8852b333d40133f1:0x6f651ebb656695fc?authuser=-1&hl=en&gl=us
Resort Lodging Company by Vacasa,0x874269315488077f:0x387ce69fbfa45c06,40.4596283,-106.8038613,Resort hotel,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x874269315488077f:0x387ce69fbfa45c06?authuser=-1&hl=en&gl=us
Spring Break Panama City Beach,0x88938c1622f26dc9:0x43ee907620427c33,30.2084266,-85.86346209999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88938c1622f26dc9:0x43ee907620427c33?authuser=-1&hl=en&gl=us
Bearcove Resort,0x52b711dd0516d9a3:0xcb595ad3985bb176,46.9473304,-94.5354469,Resort hotel,3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b711dd0516d9a3:0xcb595ad3985bb176?authuser=-1&hl=en&gl=us
The Boho Bungalow,0x87f627dd878ba44b:0x7991d6f4fdc7da1,44.934783599999996,-93.2653679,Hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f627dd878ba44b:0x7991d6f4fdc7da1?authuser=-1&hl=en&gl=us
SweetSpot America,0x877f5dffaf95f203:0x13291427b5f06314,43.5781898,-100.7511749,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x877f5dffaf95f203:0x13291427b5f06314?authuser=-1&hl=en&gl=us
Vermont Adaptive Ski and Sports Sugarbush,0x4cb5723c17d5f6e7:0x306525d7f1a523e9,44.1773074,-72.9017664,Resort hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb5723c17d5f6e7:0x306525d7f1a523e9?authuser=-1&hl=en&gl=us
Hidden Treasures Cabin,0x885c0137e149f407:0x48352ef5e1271588,35.753627,-83.61030799999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c0137e149f407:0x48352ef5e1271588?authuser=-1&hl=en&gl=us
Campbell College Suites North,0x862833975d4907c5:0xbe2186ad22d05f71,32.2985447,-90.2092894,Hotel,4.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x862833975d4907c5:0xbe2186ad22d05f71?authuser=-1&hl=en&gl=us
Gone Costal,0x8900475a429c8355:0x4ef4eef8e9ef44ca,33.5614462,-79.01165189999999,Hotel,4.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8900475a429c8355:0x4ef4eef8e9ef44ca?authuser=-1&hl=en&gl=us
Abandoned Motel,0x873f6f205e1f04c9:0x4c54038cb37e0595,38.4398,-107.55318679999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x873f6f205e1f04c9:0x4c54038cb37e0595?authuser=-1&hl=en&gl=us
Radisson,0x89c3b4a0f6572135:0xabbfe11de3fa5485,40.5906029,-74.23902129999999,Hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3b4a0f6572135:0xabbfe11de3fa5485?authuser=-1&hl=en&gl=us
The Home Depot Pro Institutional,0x88e5b70fc617f8d1:0x9d6b746b8ccf0807,30.384681999999998,-81.9387197,Hotel supply store,2.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b70fc617f8d1:0x9d6b746b8ccf0807?authuser=-1&hl=en&gl=us
Chauncy's,0x89fb30e4da7321f9:0x754a450cd73a4ae6,41.653414399999996,-70.2803007,Hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89fb30e4da7321f9:0x754a450cd73a4ae6?authuser=-1&hl=en&gl=us
Beachwood Court,0x89b8d1dfa253fddf:0xca056d152ce085a1,38.5249005,-75.08687239999999,Hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8d1dfa253fddf:0xca056d152ce085a1?authuser=-1&hl=en&gl=us
Indianhead Motel & RV Park,0x54a578e16195930b:0xed7f0cea425f974f,44.2601793,-116.9576677,Hotel,3.2,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54a578e16195930b:0xed7f0cea425f974f?authuser=-1&hl=en&gl=us
Dykgraff Nathan,0x8819b3c0725dc0b5:0x134ae42cb5d9643c,42.880724,-85.66433789999999,Hotel,2.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8819b3c0725dc0b5:0x134ae42cb5d9643c?authuser=-1&hl=en&gl=us
gasthof village inn,0x886dd7e5feeca8d3:0xd7264e970de63784,38.6729202,-87.0409774,Hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886dd7e5feeca8d3:0xd7264e970de63784?authuser=-1&hl=en&gl=us
Keesler Billeting,0x889c0e5b89c356f9:0x39439a5d45654756,30.4023762,-88.90944329999999,Hotel,3.9,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889c0e5b89c356f9:0x39439a5d45654756?authuser=-1&hl=en&gl=us
Killington Condo at Mt. Green Resort,0x89e02bde62388c91:0xdd0c94045a03000b,43.6295821,-72.79569289999999,Resort hotel,4.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e02bde62388c91:0xdd0c94045a03000b?authuser=-1&hl=en&gl=us
Gordon Motel Apartments,0x88f9d0e3efae9543:0x6027aaa38ff67e0f,33.4061425,-82.1000119,Extended stay hotel,3.2,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f9d0e3efae9543:0x6027aaa38ff67e0f?authuser=-1&hl=en&gl=us
All Pine Inn Resort,0x52b0d6d93e0672e5:0x4fa0cfe4d332cae9,46.8241667,-93.87194439999999,Resort hotel,4.7,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b0d6d93e0672e5:0x4fa0cfe4d332cae9?authuser=-1&hl=en&gl=us
Julius Tower,0x80c8c5be48916e37:0x56087b0b6d03d571,36.116137099999996,-115.1756269,Hotel,4.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c5be48916e37:0x56087b0b6d03d571?authuser=-1&hl=en&gl=us
Wade Lake Resort,0x535055be3458dcb9:0xd939cebb7b15b864,44.803906999999995,-111.56166599999999,Resort hotel,4.3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x535055be3458dcb9:0xd939cebb7b15b864?authuser=-1&hl=en&gl=us
Lake Inn Orlando,0x88e77ba378b3a00b:0x4f00acb20a19abb9,28.500407799999998,-81.3964433,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77ba378b3a00b:0x4f00acb20a19abb9?authuser=-1&hl=en&gl=us
Holiday Inn Express by IHG,0x80c29d92d2ee7be3:0x83470e9ebf3df73e,34.2570799,-118.59643799999999,Hotel,3.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29d92d2ee7be3:0x83470e9ebf3df73e?authuser=-1&hl=en&gl=us
Paradise cabin,0x885bfdf3fb615473:0x443167dde10bb603,35.7453563,-83.49067099999999,Hotel,4.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfdf3fb615473:0x443167dde10bb603?authuser=-1&hl=en&gl=us
Auburn Bed and Breakfast,0x888c8f6b54039bad:0x7d22da12f457b148,32.7677899,-85.4597983,Hotel,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888c8f6b54039bad:0x7d22da12f457b148?authuser=-1&hl=en&gl=us
Casa New,0x88e7c772d1425bfd:0x4985874b1a9f299b,28.9309843,-81.9244923,Hotel,1.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7c772d1425bfd:0x4985874b1a9f299b?authuser=-1&hl=en&gl=us
"Hoilday Inn Club Vactions | Flint, TX 75762",0x86484b65da87bdaf:0x2e3647ca524cc67,32.2163001,-95.4521049,Resort hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86484b65da87bdaf:0x2e3647ca524cc67?authuser=-1&hl=en&gl=us
Dallas Border Villages,0x86483568a6d8cf4b:0x2a80129dac65124c,32.2039612,-95.3485623,Resort hotel,4.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86483568a6d8cf4b:0x2a80129dac65124c?authuser=-1&hl=en&gl=us
Budget Lodge Inn & Mini-Suites,0x865c58c1b6f2cb77:0x41444dbe7c73e9d9,29.402752999999997,-98.5091717,Hotel,3.8,32,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865c58c1b6f2cb77:0x41444dbe7c73e9d9?authuser=-1&hl=en&gl=us
Towneplace Marriott,0x80dcab77a87703d7:0x29bde49a5a31673b,34.0654901,-117.25363639999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcab77a87703d7:0x29bde49a5a31673b?authuser=-1&hl=en&gl=us
Pescadero's Historic McCormick House Inn,0x808f0736ddae60f1:0x116dbb485d644d2e,37.254353,-122.38245069999999,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f0736ddae60f1:0x116dbb485d644d2e?authuser=-1&hl=en&gl=us
Studio Plus St. Louis - Airport,0x87df36d051c71357:0x219d2eb6e8762d8b,38.770195699999995,-90.3675829,Hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87df36d051c71357:0x219d2eb6e8762d8b?authuser=-1&hl=en&gl=us
Extended Stay America Portland - Hillsboro,0x54950f6ed3af46ab:0x1659794483f826d2,45.5354635,-122.8758759,Hotel,2.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54950f6ed3af46ab:0x1659794483f826d2?authuser=-1&hl=en&gl=us
"Barry""s Apt.",0x513245273532e73b:0x7ca6e88752aa6fa9,64.8611078,-147.7575908,Hotel,3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x513245273532e73b:0x7ca6e88752aa6fa9?authuser=-1&hl=en&gl=us
Rockcastle k-9 resort,0x887aedad6a8013c1:0xef646b5d0404fb6,36.884328499999995,-87.9739093,Hotel,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887aedad6a8013c1:0xef646b5d0404fb6?authuser=-1&hl=en&gl=us
Westside Resort,0x5361e865bc2f1fb9:0x9f8be744808c1066,47.7718898,-117.0274793,Resort hotel,3.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5361e865bc2f1fb9:0x9f8be744808c1066?authuser=-1&hl=en&gl=us
Palo Alto Hotel,0x808580eb2561d4f7:0xd4d85983eb96a80e,37.7913803,-122.4206347,Hotel,3.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580eb2561d4f7:0xd4d85983eb96a80e?authuser=-1&hl=en&gl=us
Airport Inn and Suites Nashville,0x88646f27fa43f8b5:0x883ec8bd4f5746b2,36.1035907,-86.6664029,Hotel,3.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88646f27fa43f8b5:0x883ec8bd4f5746b2?authuser=-1&hl=en&gl=us
Harbor Inn Bayfront,0x86685fc529020413:0x34ee917b8da8d217,27.795128799999997,-97.3919966,Hotel,2.6,75,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86685fc529020413:0x34ee917b8da8d217?authuser=-1&hl=en&gl=us
Sleep inn,0x88fb9793a162deb9:0x684b07b620b0a130,32.2871413,-81.08066649999999,Hotel,1.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fb9793a162deb9:0x684b07b620b0a130?authuser=-1&hl=en&gl=us
Ramada-Tonopah STA RV Park,0x80bc06ea5a6994f5:0x38d5db1763dbb487,38.058088999999995,-117.2185124,Hotel,3.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80bc06ea5a6994f5:0x38d5db1763dbb487?authuser=-1&hl=en&gl=us
Coastal Hideaways,0x54ea8db53324cf73:0x7e0a2f10dece1dd2,44.993022499999995,-124.0067794,Resort hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54ea8db53324cf73:0x7e0a2f10dece1dd2?authuser=-1&hl=en&gl=us
Days Inn by Wyndham Indiana Benjamin Franklin Highway,0x89cb459332017015:0x3e7f98acdd7f6cf4,40.6003936,-79.19616049999999,Hotel,2.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cb459332017015:0x3e7f98acdd7f6cf4?authuser=-1&hl=en&gl=us
Port Cottages,0x8894970affab1807:0xde0a96daa4f62f51,29.8119546,-85.3017371,Hotel,5.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8894970affab1807:0xde0a96daa4f62f51?authuser=-1&hl=en&gl=us
Rock Spa & Salon,0x88e6da449b9a4747:0x61d8d4c8d9012263,29.240995299999998,-81.01549899999999,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6da449b9a4747:0x61d8d4c8d9012263?authuser=-1&hl=en&gl=us
Art Deco Wing of The Betsy Hotel,0x88d9b490154128af:0x4d142ebcb5fa2c50,25.786582799999998,-80.1303312,Hotel,4.2,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b490154128af:0x4d142ebcb5fa2c50?authuser=-1&hl=en&gl=us
Summit Oasis #76,0x885ea92f005f3119:0xbb51c11e5b987e60,35.7439643,-83.6919693,Hotel,4.3,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885ea92f005f3119:0xbb51c11e5b987e60?authuser=-1&hl=en&gl=us
Cedar Hollow Bed & Breakfast,0x87d25388427610e9:0x1220b737f818904d,35.289972,-91.8818469,Hotel,4.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d25388427610e9:0x1220b737f818904d?authuser=-1&hl=en&gl=us
Red Lion Inn & Suites Byram Jackson South,0x8628377a8a36e9b5:0x9f36513ba6b14a84,32.1846962,-90.2543335,Hotel,3.5,54,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8628377a8a36e9b5:0x9f36513ba6b14a84?authuser=-1&hl=en&gl=us
Kasa Louisville Downtown,0x886973a56523a451:0xbae9aa9e0b044d1,38.2474687,-85.75592999999999,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886973a56523a451:0xbae9aa9e0b044d1?authuser=-1&hl=en&gl=us
Blue Inn Lake Buena Vista South,0x88dd8198383d4729:0xaa6ecbbc4c95fb72,28.3348068,-81.4812007,Hotel,2.8,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8198383d4729:0xaa6ecbbc4c95fb72?authuser=-1&hl=en&gl=us
Studio in Times Square,0x89c2585240000001:0xb38aa8ec0cc82533,40.7578645,-73.983992,Hotel,3.2,33,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2585240000001:0xb38aa8ec0cc82533?authuser=-1&hl=en&gl=us
Travelodge Newport/Cincinnati Riverfront,0x8841b1696bd3a327:0x62649ac2f6d3838c,39.093001799999996,-84.498052,Hotel,1.7000000000000002,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8841b1696bd3a327:0x62649ac2f6d3838c?authuser=-1&hl=en&gl=us
Budgetel Inn,0x88626b3eef6314db:0x1c0b19d1d69d1d24,34.7522741,-86.59727,Hotel,2.7,74,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88626b3eef6314db:0x1c0b19d1d69d1d24?authuser=-1&hl=en&gl=us
Bonefish Resort,0x88d0d0efbccadce5:0x8f09c98dac50391e,24.758554699999998,-80.9553251,Resort hotel,2.6,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d0d0efbccadce5:0x8f09c98dac50391e?authuser=-1&hl=en&gl=us
James Matthews Guest House,0x89c6b837754a7fe5:0x77d6aa8679fa0622,40.0324817,-75.1747458,Hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6b837754a7fe5:0x77d6aa8679fa0622?authuser=-1&hl=en&gl=us
Kama'aina Inn,0x79524b5708fc5bbd:0xaefb299dcd81e65,19.7221443,-155.0859672,Hotel,4.9,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x79524b5708fc5bbd:0xaefb299dcd81e65?authuser=-1&hl=en&gl=us
SpaTerre Key West,0x88d1b6ec93e2df07:0xa8e52e5d61989524,24.5607038,-81.8071009,Resort hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d1b6ec93e2df07:0xa8e52e5d61989524?authuser=-1&hl=en&gl=us
Reed Motel,0x886468b1879803f3:0xe621a2c636846428,36.1372856,-86.7295733,Hotel,4.0,37,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886468b1879803f3:0xe621a2c636846428?authuser=-1&hl=en&gl=us
Mayfield Manor Event Center & Lodging,0x8646fa9a5c438c4d:0x3dd6c1ebe4081c65,30.6102445,-95.8899388,Hotel,4.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8646fa9a5c438c4d:0x3dd6c1ebe4081c65?authuser=-1&hl=en&gl=us
Monty Bar & Hotel,0x87f664b552f252c3:0xe8801bdfca631571,44.4367544,-93.58130729999999,Hotel,3.8,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f664b552f252c3:0xe8801bdfca631571?authuser=-1&hl=en&gl=us
Reynolds Lake Visitor Center,0x88f6f2d3d3ce9ba9:0xe44f779dd9041fa2,33.4704056,-83.2457269,Resort hotel,5.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f6f2d3d3ce9ba9:0xe44f779dd9041fa2?authuser=-1&hl=en&gl=us
Redwood Motel,0x87909c44aaf99d8d:0x99ae518489efc521,41.4522058,-97.72520449999999,Hotel,4.1,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87909c44aaf99d8d:0x99ae518489efc521?authuser=-1&hl=en&gl=us
Riverside Country Inn,0x89b87c9d2ecb14ad:0x648bbcd181ceb70a,38.975707,-75.8040781,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b87c9d2ecb14ad:0x648bbcd181ceb70a?authuser=-1&hl=en&gl=us
Meadors Inns,0x87cbb5d49d602293:0x67fae72354848f00,35.4448692,-94.32190849999999,Hotel,2.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cbb5d49d602293:0x67fae72354848f00?authuser=-1&hl=en&gl=us
Texas River Haus,0x865cbd0e0a077a83:0x9756f45fc52ab86e,29.690026999999997,-98.106549,Hotel,3.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865cbd0e0a077a83:0x9756f45fc52ab86e?authuser=-1&hl=en&gl=us
Maui Ocean Breezes Eco Retreat,0x7eab35a6e3aca081:0x8b30dac8691da6f4,20.926291,-156.26842879999998,Hotel,4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7eab35a6e3aca081:0x8b30dac8691da6f4?authuser=-1&hl=en&gl=us
Gilt,0x89c258fc6c3037df:0x4c0fd32b72899779,40.7578805,-73.97515159999999,Hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258fc6c3037df:0x4c0fd32b72899779?authuser=-1&hl=en&gl=us
Masters Inn,0x88f50788f67b4cad:0x9b389a4f9d6f0d9b,33.8106487,-84.2727908,Hotel,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f50788f67b4cad:0x9b389a4f9d6f0d9b?authuser=-1&hl=en&gl=us
Celebrity Solstice At Seattle Pier,0x549015dba99df049:0x98fb0099ca7a1694,47.633298599999996,-122.37965279999999,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549015dba99df049:0x98fb0099ca7a1694?authuser=-1&hl=en&gl=us
Buena vista Farm,0x80eccf4dbf6a8843:0x3dcfd692300ca8e7,35.673851,-120.6545769,Hotel,3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eccf4dbf6a8843:0x3dcfd692300ca8e7?authuser=-1&hl=en&gl=us
The Bluffs Resort at Danforth Bay,0x4cb31a8a333e8493:0x7522ad592649d78b,43.8347355,-71.1025861,Resort hotel,4.5,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb31a8a333e8493:0x7522ad592649d78b?authuser=-1&hl=en&gl=us
55 E Washington,0x880e2d8069c41243:0x168be0673ad575c0,41.8829956,-87.6258316,Hotel,4.7,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2d8069c41243:0x168be0673ad575c0?authuser=-1&hl=en&gl=us
Branson Resorts by 76 Strip,0x87cf1cb50bc0958d:0x1c1a0140cb20e37e,36.631295,-93.260656,Hotel,3.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf1cb50bc0958d:0x1c1a0140cb20e37e?authuser=-1&hl=en&gl=us
